"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"0.53952","-0.730057","6.51091","0.142456","-2.10062","0.508408","-6.75659","8.93402","-39.2227","about"
"0.864639","-0.779968","11.8049","-0.295563","-0.628326","-0.278595","-17.3187","8.70819","-34.6802","about"
"1.44025","-1.16801","9.85506","0.065094","0.0234528","0.0312042","16.0202","10.2798","-47.0642","cop"
"1.62721","-0.455658","10.6591","-0.0282288","-0.0875549","0.025238","15.1596","10.379","-47.7112","cop"
"0.398605","2.04662","15.9974","0.100449","-0.14624","0.0242157","14.0427","9.36432","-47.403","cop"
"4.31079","0.974487","12.3977","1.07759","-0.93837","0.811203","8.43048","4.62036","-46.9345","cop"
"4.42134","-2.1917","9.42838","4.16077","-0.264282","2.31816","0.445557","-23.0484","-32.5211","cop"
"6.54085","-8.88052","-11.0213","4.70454","0.235275","1.29485","-8.7738","-40.1581","2.94647","cop"
"10.0643","10.2158","11.6673","1.33794","0.828003","0.561096","-16.5146","-34.259","24.3912","cop"
"10.8483","-2.65775","-6.26212","0.24884","-0.21965","0.248672","-18.4692","-33.9905","22.9874","cop"
"4.50204","-2.26395","4.40784","-0.98262","0.95404","-0.658386","-20.1813","-33.1192","21.0709","cop"
"0.881332","-5.21927","14.1846","-4.13057","1.207","-2.37946","-9.06067","-36.9293","-9.43756","cop"
"-3.32805","-0.858688","17.1392","-3.17322","0.510345","-2.91626","12.265","-14.7034","-39.1754","cop"
"0.452545","-0.632858","11.2944","-0.965515","0.145233","-1.90155","18.1747","4.93317","-46.5256","cop"
"1.87503","-0.470963","10.7032","0.0184326","-0.00430298","0.00454712","15.9943","9.68781","-47.0749","cop"
"-0.050766","1.14406","17.5659","-0.131866","-0.193268","0.0437317","14.679","9.78546","-47.5967","cop"
"2.33144","-1.58051","11.3665","0.972244","-0.405258","0.973328","11.6379","6.55975","-46.8521","cop"
"7.1526","-3.49713","6.45999","4.32918","-0.257828","2.74812","5.31158","-23.1171","-32.0602","cop"
"11.3493","-0.29213","-10.2202","4.82712","-0.32254","1.63728","-10.1471","-39.653","6.95648","cop"
"9.7252","7.09528","10.4485","0.942078","0.821411","0.702972","-18.6462","-32.2968","25.0946","cop"
"5.7693","-0.489716","-6.61751","0.306046","-0.191132","0.363693","-21.4233","-31.488","23.3017","cop"
"7.68266","-1.93951","2.64891","-0.409973","0.393204","-0.0554504","-24.2737","-28.1708","24.4888","cop"
"5.44846","-3.69986","9.84645","-3.62541","1.17891","-2.20847","-17.3737","-35.7483","1.9165","cop"
"0.541473","-2.22392","15.7499","-4.24615","-0.10907","-2.78999","-0.991821","-23.7244","-30.7007","cop"
"0.452667","0.683197","11.1758","-1.92575","0.816544","-1.86873","9.77631","2.60162","-45.5963","cop"
"0.944534","-0.612152","10.0006","-0.00691223","0.424469","-0.585739","15.6952","7.89642","-47.0123","cop"
"1.11555","-0.718033","8.07169","0.116043","0.0478058","0.0807037","16.1865","6.47583","-47.5891","cop"
"-0.483948","2.45668","15.6247","-0.0487518","-0.279892","0.19371","14.299","7.0755","-48.2193","cop"
"-1.56918","-0.838486","14.8267","2.27336","0.00787353","1.57928","12.9074","-6.4209","-43.7546","cop"
"4.93779","-5.11066","-14.7931","4.72981","-0.403702","3.18323","-0.0732422","-36.6531","-15.686","cop"
"12.822","8.27351","11.205","3.76703","0.769043","0.88063","-15.4617","-37.9593","20.1767","cop"
"7.53088","-4.31438","-21.7499","-1.38205","-0.423904","0.896866","-21.6599","-34.761","21.051","cop"
"7.36108","-1.68459","0.302185","1.34312","0.722641","-0.00572205","-24.5743","-32.0358","22.0184","cop"
"3.34341","-2.37096","6.46547","-1.85146","1.0546","-0.828491","-26.0742","-33.8944","12.2803","cop"
"0.525696","-3.98756","14.5047","-3.37692","0.99675","-3.08495","-8.7616","-36.1847","-15.7181","cop"
"-3.79564","-1.97673","14.0532","-3.09142","0.353668","-2.18684","8.27026","-16.5039","-39.9033","cop"
"1.13991","-0.749664","10.653","-0.996429","0.666687","-2.49448","16.2094","5.98297","-47.6654","cop"
"0.876526","-1.4259","9.8635","-0.274063","-0.240036","0.0903625","15.5029","5.3421","-49.2188","cop"
"-3.84441","2.13524","16.0622","0.248535","-0.234756","0.194931","12.7762","5.7724","-49.6643","cop"
"2.81856","-1.78877","12.8398","2.78972","-0.440674","2.44012","8.34198","-12.149","-44.3542","cop"
"5.69481","-4.09004","5.23584","4.77524","-0.947769","2.32416","-9.07593","-40.509","-12.7426","cop"
"9.68778","0.588165","-8.51614","3.2227","0.749344","1.15202","-20.4681","-37.7823","19.2215","cop"
"9.632","3.51903","8.92752","-0.857849","-0.427811","0.775452","-27.1851","-34.0042","19.3649","cop"
"6.40906","1.65216","-5.21704","0.601501","1.00719","-0.357727","-29.0817","-31.5338","19.9402","cop"
"4.37068","-3.44098","2.93289","-2.6163","0.53302","-1.35037","-25.9399","-37.2696","7.14264","cop"
"0.485596","-3.24901","16.7252","-3.98274","0.618637","-1.71658","-12.9456","-34.4254","-23.5703","cop"
"-1.06573","-0.195435","10.8929","-2.75533","1.34227","-2.1153","3.33557","-10.672","-46.0297","cop"
"0.51651","-1.05812","10.229","-0.0827789","0.944107","-1.61961","15.8463","1.67999","-49.379","cop"
"0.33902","-1.17165","11.6916","-0.494354","-0.35228","0.0921631","15.0345","3.89557","-50.9277","cop"
"-1.6178","2.13254","15.4491","0.753143","-0.0167694","0.369751","12.5961","2.67334","-50.8728","cop"
"1.64","-1.98589","10.3155","2.58342","-0.243881","2.25433","8.83637","-17.2562","-44.1315","cop"
"6.34663","-3.95279","4.75275","3.84087","-0.798035","2.75665","-8.48846","-40.4907","-18.6722","cop"
"7.72015","1.39748","-6.2373","3.41893","-0.117737","1.53061","-24.1714","-39.2517","15.0635","cop"
"10.0312","3.60106","8.56361","-0.880295","-0.364899","0.446381","-28.8879","-35.8917","17.3386","cop"
"7.36562","1.21074","-1.47845","0.740066","0.872864","-0.329498","-29.7684","-34.6588","17.3538","cop"
"4.81224","-1.57224","3.75005","-2.55017","0.564651","-0.92279","-27.8625","-39.0335","5.10101","cop"
"3.21147","-3.34564","10.1224","-3.59344","1.18103","-2.28059","-15.6494","-38.5864","-25.4684","cop"
"-0.21138","-3.41281","14.4904","-2.8526","0.668808","-2.39703","2.75421","-16.745","-47.5601","cop"
"1.06432","-1.37749","9.90285","-0.67662","0.411621","-1.10144","7.42798","0.270081","-52.9114","cop"
"-1.22221","-1.12653","17.6359","0.0701752","-0.106857","0.0876617","12.8174","0.167847","-53.067","hungry"
"4.11778","0.559021","13.3518","0.685928","-0.603638","1.11806","8.55713","-3.44849","-53.0197","hungry"
"-0.356567","-1.31812","-3.00533","3.87898","-1.58698","3.71831","-8.25653","-30.3543","-38.7817","hungry"
"0.557709","-8.06168","-1.61449","4.06766","-2.914","1.54832","-29.0054","-42.5903","1.80054","hungry"
"14.0516","-13.5217","7.71846","0.883896","0.718735","1.65758","-36.7203","-32.283","17.5201","hungry"
"23.1575","-0.707809","6.84653","-1.83611","2.34212","1.57474","-48.4039","-21.0342","-0.946045","hungry"
"-0.295456","0.703491","0.0379944","-0.338074","1.30116","-1.95113","-46.6904","-20.1828","-17.511","hungry"
"-1.66568","-1.96452","-4.2879","2.66333","-1.86191","-1.55276","-34.7656","-38.7405","-4.5578","hungry"
"9.32632","-8.15172","0.404861","1.53775","-0.34819","0.943863","-31.6513","-37.8449","17.7277","hungry"
"16.6392","-5.81598","7.88071","-1.2412","1.92218","2.23819","-44.9661","-26.6449","7.26471","hungry"
"6.54379","-5.94977","6.37617","-2.72922","3.73837","-0.587418","-47.438","-14.0015","-23.4787","hungry"
"0.895279","-2.29034","9.93225","-1.32149","4.07326","-3.6517","-12.117","-10.8871","-52.6352","hungry"
"-0.94902","-1.35921","11.5083","0.524017","1.35217","-1.56013","9.43756","-10.7285","-53.3142","hungry"
"-0.0887451","-0.578934","10.613","0.124496","0.138504","-0.0825043","21.5073","-7.93152","-49.0112","hungry"
"-0.763077","-0.420776","17.2198","0.029953","-0.0657654","-0.00579834","21.3425","-8.60443","-49.2889","hungry"
"6.51331","1.86613","10.633","0.145905","-1.02734","0.47728","16.3635","-9.84039","-50.6577","hungry"
"3.60278","1.95735","-1.37418","2.97684","-2.88911","2.93178","-12.2833","-26.7624","-43.1793","hungry"
"0.204269","-4.06845","-3.06453","3.9706","-2.3427","0.819809","-31.4041","-41.8976","-9.56726","hungry"
"9.46191","-10.9547","1.80722","2.22607","-0.144226","0.601135","-33.1329","-39.3005","15.8676","hungry"
"25.3277","-4.18991","3.55844","-0.871017","1.59247","1.78896","-42.9062","-29.7287","9.27429","hungry"
"8.97624","3.25311","4.14815","-1.08708","1.28401","0.47374","-50.6393","-17.8772","-8.28552","hungry"
"0.431381","-0.944138","0.584381","0.357422","0.445145","-1.70665","-45.3293","-26.2558","-13.8992","hungry"
"3.5289","-4.15038","-3.26744","2.03735","-2.30637","-0.97609","-37.41","-37.9654","6.04706","hungry"
"13.2883","-7.88512","4.12453","0.609024","0.12262","0.830261","-34.4116","-35.8063","18.8721","hungry"
"11.0714","-5.74786","13.8751","-2.37384","2.37926","2.06081","-46.8216","-23.1567","2.04163","hungry"
"4.5304","-2.5495","10.2826","-3.08899","5.03285","-1.91611","-36.5036","-11.2823","-37.6694","hungry"
"0.0552368","-1.52446","8.8242","0.0485077","3.01509","-2.42078","-0.968933","-6.98242","-54.454","hungry"
"0.315277","-1.26826","10.3998","0.0862579","0.0512543","0.0753021","16.7877","-6.62231","-51.619","hungry"
"7.11194","0.454071","8.70541","0.331528","-0.239243","0.392731","15.3671","-9.45892","-51.2329","hungry"
"0.380951","0.385269","1.39601","2.42578","-2.98392","3.67914","-6.27289","-24.9954","-44.2306","hungry"
"1.51221","-3.36975","-1.14275","3.23448","-2.54185","0.86998","-33.2184","-38.768","-14.7308","hungry"
"15.0723","-8.42921","1.6942","2.41399","-1.03136","0.509918","-34.14","-38.6642","15.625","hungry"
"19.2671","-6.15587","6.19951","-0.548264","1.73053","1.33386","-42.3767","-30.3436","11.4578","hungry"
"10.9654","3.44487","5.94083","-1.71994","1.39308","1.17625","-50.7385","-16.095","-7.75909","hungry"
"3.76543","0.244614","1.02209","0.483093","1.16067","-1.87703","-45.6665","-22.0642","-17.6773","hungry"
"2.2027","-2.82938","-2.696","2.46397","-2.20819","-1.29929","-37.6328","-38.2996","-0.984192","hungry"
"15.584","-9.76097","5.20589","1.09875","-0.191833","1.09764","-34.2102","-37.6678","16.8015","hungry"
"12.9187","-4.26466","11.8436","-1.26939","2.04202","2.29416","-46.402","-22.261","6.5567","hungry"
"4.42407","-2.93585","8.56734","-3.27428","4.61079","-2.07713","-41.2598","-13.7665","-32.1869","hungry"
"-1.0813","-1.09964","5.84059","-0.93074","3.7816","-3.13577","-7.67517","-5.60455","-52.7252","hungry"
"-1.02472","-0.6362","11.1853","0.0664673","0.0398102","0.0404663","21.4035","-9.29565","-47.9904","hungry"
"1.63411","1.91786","15.1823","0.107666","-0.535721","0.514099","18.8828","-10.5881","-49.0875","hungry"
"5.67513","0.985229","4.6731","1.92079","-2.26886","2.61502","-0.196838","-24.263","-45.7092","hungry"
"1.09775","-0.364395","-1.31299","3.6011","-2.46831","1.72462","-27.89","-41.127","-17.2546","hungry"
"8.3636","-2.33391","0.851074","2.61049","-1.20319","0.412476","-30.8411","-42.3401","13.0478","hungry"
"11.9507","-15.4721","4.69084","-0.182495","1.57399","1.18575","-38.3667","-35.3714","12.6007","hungry"
"20.8569","-4.70738","8.46858","-1.98837","1.27559","2.6523","-49.7925","-18.2846","-3.56445","hungry"
"7.36613","0.676056","3.36304","-0.213791","1.37651","-1.57762","-48.085","-13.4995","-16.5451","hungry"
"5.12334","0.940918","-1.4111","1.98648","-1.9102","-1.59848","-41.6397","-31.1508","-6.53229","hungry"
"-2.94643","-7.04301","-2.56325","1.2977","-1.05714","-0.272781","-34.3658","-37.9135","15.9729","hungry"
"12.9323","-10.0602","5.19342","-0.312057","1.44847","2.22763","-42.1783","-27.6169","11.8652","hungry"
"12.6604","-5.77277","7.28058","-2.22385","2.94101","0.831711","-49.2538","-11.6257","-12.2269","hungry"
"9.97879","-2.56258","5.71005","-1.66284","3.04254","-2.2139","-35.8963","-7.63702","-39.6118","hungry"
"1.04579","-1.04446","10.6351","0.0342865","0.0125122","0.00152588","16.9876","-9.83276","-49.3286","hungry"
"4.21254","-0.425995","17.6362","-0.223343","-0.612961","0.180588","13.6536","-8.9386","-50.6546","hungry"
"3.55057","0.283752","5.06221","2.34337","-3.06778","2.57034","-8.58612","-18.6798","-46.109","hungry"
"-0.378113","-2.98759","-1.45311","4.04425","-2.78468","0.66095","-32.4905","-38.6841","-11.9064","hungry"
"11.2023","-8.74724","1.82277","2.3663","-0.10585","0.337723","-30.78","-41.4642","14.5599","hungry"
"19.6977","-9.76042","6.20483","-0.443481","1.49438","2.52222","-43.1671","-26.2146","10.7193","hungry"
"14.9958","-4.80301","5.86815","-1.30183","1.65125","1.3828","-50.0076","-7.81403","-7.83234","hungry"
"7.21147","0.544708","2.4771","-0.138519","0.722534","-1.80145","-47.9248","-13.2339","-14.3814","hungry"
"0.827621","-0.0447845","0.477158","1.83989","-1.56322","-1.53452","-42.485","-30.3452","-5.81207","hungry"
"4.53154","-7.67014","-0.297073","1.31972","-0.561386","0.106491","-38.5056","-34.697","13.0554","hungry"
"13.665","-10.3104","4.53993","-0.714371","1.25481","1.94345","-45.372","-24.9908","5.71289","hungry"
"8.40578","-7.63261","4.49394","-1.82854","2.11209","0.988632","-49.5636","-8.6792","-13.1439","hungry"
"5.9633","-3.59769","8.31845","-1.69495","3.95241","-2.64674","-38.4918","-5.62897","-36.6516","hungry"
"0.433502","-1.27499","7.32561","0.0262146","0.0534515","-0.0597076","14.7217","-4.9881","-51.0864","headache"
"-1.81133","0.693359","20.641","-0.195221","0.00480652","0.0118561","14.682","-4.06036","-51.561","headache"
"-2.70703","-6.15648","15.6717","0.655533","0.062912","1.42763","15.4511","-7.33643","-48.8876","headache"
"3.6019","-0.202301","-2.06676","5.43829","-4.70419","2.29077","-5.17578","-37.7411","-26.6403","headache"
"9.88297","-4.54707","-1.36127","3.8922","-6.17912","0.106979","-3.47137","-41.9846","27.4719","headache"
"9.92874","1.22324","4.69647","0.146912","10.1884","0.167068","-28.5477","-35.4889","5.61523","headache"
"-9.97285","-7.82477","-9.09174","0.820724","-9.5052","0.60347","-25.0198","-32.7667","17.1967","headache"
"13.744","-6.06891","18.8917","0.0844269","-0.459198","0.585632","10.6995","-28.3981","35.9787","headache"
"15.5431","4.75977","7.73076","0.30806","8.28113","-0.195267","-35.1746","-32.3181","6.20117","headache"
"4.39151","-0.714508","2.78343","-0.44928","1.27042","-0.79071","-36.3602","-35.4034","-6.34003","headache"
"1.62022","-3.76027","7.08464","-1.69666","1.67279","-1.911","-24.1562","-37.6434","-23.3383","headache"
"3.8443","-1.8064","15.0191","-1.76826","0.766891","-2.77683","-4.00696","-29.8279","-40.7623","headache"
"0.813965","0.203094","12.1566","-1.64903","0.02948","-2.48456","7.49359","-10.3226","-51.0345","headache"
"0.507553","-0.272568","12.0815","0.0825348","0.0912476","0.03508","10.1807","1.41602","-52.2842","headache"
"-5.46725","-4.95782","20.1191","-0.0379944","0.0032196","0.264343","10.0296","1.36414","-52.3209","headache"
"-2.2536","-3.70251","6.9425","0.573837","2.12732","2.42184","23.14","-7.76062","-43.4097","headache"
"11.3027","2.15575","-8.57977","2.47499","-1.21004","4.18042","14.5309","-38.0997","-25.9674","headache"
"0.748489","-3.16675","-8.0006","4.51405","-11.7882","2.42049","-3.88947","-42.54","19.7937","headache"
"8.16721","-1.68497","6.31374","-0.349548","6.8737","0.471146","-5.44434","-32.608","28.1723","headache"
"12.5278","1.86723","0.711578","0.584","0.385193","-0.112473","-37.4603","-33.8837","0.300598","headache"
"-1.51328","-3.50668","-3.97081","1.65161","-8.52036","0.449493","10.5698","-28.1052","35.0113","headache"
"5.83002","-5.72414","6.08694","-0.798233","9.8615","0.254166","-13.298","-30.661","24.3301","headache"
"7.80177","-0.117172","2.71519","-0.200943","1.02061","-0.517837","-38.6581","-32.7255","0.849915","headache"
"3.14661","-1.04294","4.18903","-0.478271","1.5038","-1.22105","-31.5491","-36.8362","-12.7136","headache"
"2.42662","-1.58105","15.4412","-1.93996","0.671143","-2.14381","-16.9846","-36.4578","-27.7588","headache"
"3.70375","0.347183","14.9546","-1.79141","0.576996","-2.3649","-2.20184","-24.5956","-42.6804","headache"
"2.65228","-1.58981","11.2678","0.0739746","0.012146","0.145538","5.87311","0.96283","-51.532","headache"
"-2.55882","-0.761124","19.126","-0.262344","-0.0354767","-0.0128937","5.10101","2.69623","-51.7517","headache"
"4.74165","-2.33073","15.3508","1.13742","1.22769","0.810318","12.3413","-3.81928","-48.1018","headache"
"5.43715","-0.477493","-10.6745","3.54579","-0.45752","3.3232","13.6642","-31.5796","-31.6437","headache"
"7.7196","-1.28387","-7.95941","4.72939","-9.10185","3.312","-10.8063","-44.7922","13.7222","headache"
"10.9469","1.73471","-0.118973","-0.377502","4.09608","-0.163757","-0.764465","-36.2488","30.7541","headache"
"18.2758","-0.114883","-0.772003","0.0534973","3.48035","0.749527","-36.6837","-35.1242","-1.22223","headache"
"3.03299","0.372284","-4.76675","1.36426","-9.5932","0.684204","-2.10724","-29.8904","33.7082","headache"
"2.51802","-5.76112","2.59091","-0.948013","6.30508","0.0791931","-3.30811","-31.2408","33.017","headache"
"9.07725","0.794189","3.02048","0.305634","3.653","-0.72609","-36.7325","-35.6476","2.4353","headache"
"2.92041","-0.129807","3.5748","-0.347214","1.28143","-0.793198","-32.962","-38.6948","-5.16968","headache"
"1.99382","-2.79413","9.39","-1.51395","1.37201","-1.71707","-21.3394","-40.361","-20.6284","headache"
"-0.297058","-3.50826","13.959","-1.9608","0.67749","-2.24266","-3.41644","-31.6147","-37.236","headache"
"1.53613","-0.73085","11.4973","-1.2547","0.182571","-2.47147","9.16443","-16.1163","-46.8842","headache"
"1.69408","-1.58099","9.85382","0.0131531","0.0154877","-0.0252838","10.0449","-0.132751","-51.1414","headache"
"-4.1618","-3.86693","20.578","-0.0330658","0.00790405","0.129013","9.87091","0.254822","-51.5869","headache"
"-0.817947","-0.982635","3.89976","0.549454","1.10666","1.6689","15.6403","-4.6524","-47.5388","headache"
"13.6086","3.9718","-8.01364","2.42523","0.662964","3.89006","16.3895","-33.5297","-30.1727","headache"
"6.68295","-4.45113","-2.39839","4.47215","-10.7683","2.7823","-7.33032","-45.3583","7.99103","headache"
"13.4104","1.52679","8.03863","0.209427","4.36044","-0.158508","-1.47858","-34.9701","30.5069","headache"
"-10.1928","-8.2692","-3.17229","0.0489502","2.24098","0.470322","-36.3358","-35.141","-0.0167847","headache"
"12.9243","-3.3718","16.2853","0.848221","-8.84679","0.828812","0.260925","-29.8462","35.0571","headache"
"10.6115","1.29179","3.57579","-1.58258","9.48537","0.545975","-11.7386","-33.4457","23.2483","headache"
"4.64264","-1.17294","-0.809998","0.116928","1.31136","-0.358795","-35.2112","-34.967","-8.12073","headache"
"3.5657","-1.18082","4.14697","-0.385986","0.428818","-0.864761","-30.3482","-37.6678","-13.1317","headache"
"2.16432","0.465027","14.068","-1.72401","1.11319","-2.33241","-17.0685","-38.2095","-25.7919","headache"
"2.85782","0.384338","13.3904","-1.73549","0.48381","-2.52744","3.685","-26.3611","-42.1143","headache"
"2.8994","-0.997421","10.4412","-0.125809","-0.00808716","0.0691986","4.85992","-0.553894","-52.9098","headache"
"-2.7963","-3.90648","20.5818","-0.460297","0.835388","0.489777","8.41675","1.96838","-50.8667","headache"
"-2.21417","-5.98892","6.0145","2.86493","0.149094","4.16895","18.4662","-19.6625","-38.0829","headache"
"20.8648","1.03102","7.7887","5.57532","-10.9782","2.86783","-9.25903","-44.8273","9.41467","headache"
"9.45479","0.872864","-10.0238","-0.326294","7.83574","0.348419","-10.4996","-36.9217","21.6782","headache"
"3.32166","0.241821","-3.73018","0.572998","-1.9805","0.231644","-35.1105","-35.6323","4.15955","headache"
"25.5792","1.79843","13.4599","1.43875","-7.63916","0.486023","12.0666","-28.9139","35.7391","headache"
"1.14899","-3.97939","0.141022","-1.44879","8.8342","0.955292","-10.6049","-32.7026","24.3973","headache"
"5.13701","-0.280502","-0.0593109","-0.253967","1.42799","-0.748734","-36.7325","-34.6634","-2.69775","headache"
"9.99788","-4.36989","5.07129","-1.45226","-0.623215","-0.239929","-35.1196","-35.9161","-7.26318","headache"
"8.48315","-2.78435","14.2769","-2.86","1.03529","-0.334702","-34.5047","-28.743","-23.4924","headache"
"1.34903","-0.894989","10.3235","-3.06416","2.85515","-1.86703","-16.8564","-9.69696","-46.579","headache"
"-0.0672455","-0.833023","9.2338","0.138229","0.0795898","0.0402985","-5.59845","-29.4006","-37.0789","about"
"-0.977203","-1.09772","14.3888","-0.0841675","0.0194092","-0.00584412","-5.37262","-29.2328","-37.4481","about"
"3.58272","-0.523224","10.5364","0.1259","0.180298","0.310669","-4.51965","-29.3121","-37.0697","about"
"4.98273","-0.664948","6.12344","0.316422","-0.933914","0.643265","-10.26","-31.2973","-34.0118","about"
"-2.38725","-2.19945","5.30553","-0.383347","-0.809311","-0.402618","-19.487","-29.8264","-30.9982","about"
"-5.06041","-4.48077","7.02254","-0.723053","0.245285","-1.29681","-15.4861","-29.4632","-33.2916","about"
"-4.38448","-6.23839","17.6383","-1.22871","1.23544","-0.138397","-4.94843","-24.0433","-40.1413","about"
"-2.19705","-4.23257","18.8029","-0.8228","1.38707","1.041","6.98853","-15.0818","-45.0165","about"
"-1.7903","-3.82787","10.6182","0.300049","0.158813","1.15569","11.1572","-16.7923","-43.8461","about"
"-1.46507","-0.912369","8.9771","0.884399","-0.948044","0.292511","5.3009","-23.6801","-40.4083","about"
"0.207733","-1.05193","7.85477","0.534302","-1.51523","-0.354385","-7.40204","-28.7308","-36.0886","about"
"0.915054","-1.05927","9.91048","-0.338501","0.0245972","0.0139008","-10.0876","-28.8406","-35.6842","about"
"0.355408","-0.829773","9.19855","0.0226135","0.0568542","-0.0206146","-7.87659","-28.801","-36.171","about"
"-0.269974","-1.26688","12.1502","-0.0983124","0.12709","0.093689","-7.547","-28.2791","-36.8134","about"
"3.4339","-0.0439301","9.03885","0.3405","-0.211746","0.263367","-7.79572","-29.425","-35.6827","about"
"6.40652","-0.654617","4.82672","0.178558","-1.05037","0.204987","-15.7074","-30.8624","-31.7764","about"
"-5.48145","-3.56781","7.69963","-0.275116","-0.222046","-0.697861","-18.3273","-31.6315","-30.0095","about"
"-6.43437","-4.99911","13.3499","-0.846237","1.1745","-1.06445","-8.69141","-29.7104","-35.5072","about"
"-4.74341","-4.6533","17.025","-1.18214","1.46706","0.0258636","6.12335","-22.3587","-41.7618","about"
"-3.92813","-2.63176","12.0125","-0.705734","1.05688","1.19974","15.5304","-16.2231","-43.3945","about"
"-1.74759","-1.88713","9.40062","0.453064","0.189468","1.10701","18.8202","-21.0358","-39.7919","about"
"1.1335","-0.849823","1.17194","0.270111","-1.50714","0.590347","7.56683","-25.885","-38.8428","about"
"0.0676575","-1.03102","8.16716","0.331329","-1.17252","-0.370499","-3.65753","-29.0085","-36.5997","about"
"-0.2052","-0.985947","9.60381","0.0195007","-0.085968","-0.0424805","-8.40149","-28.1967","-37.0789","about"
"0.245163","-1.4566","12.1834","-0.0538483","0.00866699","0.0358276","-8.78449","-28.1265","-37.059","about"
"3.34006","-0.915787","10.6512","0.107819","-0.0388794","0.0865021","-8.51288","-28.2776","-36.7523","about"
"4.0053","0.0373688","2.61754","0.471756","-0.919937","-0.372574","-12.2025","-31.2363","-33.3679","about"
"-1.28665","-2.78519","0.458893","-0.360809","-0.988083","-0.674408","-16.1713","-33.3344","-30.2444","about"
"-7.72762","-5.52779","8.72916","-1.00563","1.26782","-0.78215","-10.2371","-29.306","-35.4813","about"
"-7.41582","-6.31741","18.317","-1.4427","1.69467","0.193527","4.82788","-18.4769","-43.074","about"
"-5.90981","-3.90132","15.242","-0.225952","1.38953","1.16626","18.6661","-15.2634","-42.2287","about"
"-3.02708","-2.12285","8.24136","0.270401","-0.253677","1.53632","18.9102","-22.4838","-38.4842","about"
"-3.12389","-0.774323","-0.216965","0.244736","-2.28185","0.121841","3.08075","-27.2675","-38.1348","about"
"0.974991","-1.33124","10.2396","-0.0325317","-0.820679","-0.296066","-8.992","-27.8366","-36.795","about"
"-0.0218658","-0.985458","11.0224","0.0394287","0.00158691","-0.021347","-7.61261","-27.9953","-36.8393","about"
"3.46767","-0.810303","9.34033","0.0267792","-0.0754852","0.0334778","-8.27942","-27.8717","-37.2025","about"
"5.6962","0.234161","4.02293","0.5439","-0.510529","0.168304","-9.79767","-30.7343","-34.3155","about"
"0.890228","-1.38565","0.925583","0.00898743","-1.15532","-0.523788","-15.567","-33.5052","-29.6631","about"
"-5.95665","-3.83379","5.73659","-0.690491","0.452011","-0.917084","-13.9511","-32.7637","-31.2271","about"
"-8.19002","-6.35118","12.8828","-1.30722","1.59267","-0.672806","0.894165","-25.9308","-39.5325","about"
"-5.60405","-7.2429","13.9846","-1.58354","1.05692","0.932037","12.6755","-14.7919","-44.4031","about"
"-5.15862","-3.37448","11.4357","0.527588","1.076","1.46434","20.787","-16.5283","-41.3544","about"
"-1.9292","-1.1499","6.28598","0.437317","-1.02081","0.860092","16.8854","-25.3433","-37.3535","about"
"-0.987595","-1.00858","9.96982","0.287277","-2.1604","-0.509323","-0.245667","-27.4048","-38.1927","about"
"1.61414","-1.8607","9.14433","-0.292465","-0.681305","-0.265381","-8.98895","-27.301","-37.4084","about"
"-2.21429","-2.07899","12.3072","-0.062149","0.0799713","0.0170288","-7.09381","-27.1194","-37.7502","about"
"2.5899","-0.165573","9.94006","0.573883","-0.117203","0.519684","-7.54089","-28.7308","-36.3617","about"
"6.28195","0.342651","3.45004","0.177216","-1.33846","-0.174728","-16.185","-32.3288","-30.6625","about"
"-4.05122","-2.10068","3.09727","-0.335541","0.244034","-0.854568","-16.0355","-32.6508","-30.3238","about"
"-8.41614","-6.93214","10.7129","-1.03107","1.44199","-1.06544","-2.71301","-29.1016","-36.821","about"
"-10.3238","-5.55858","14.855","-1.56253","1.37762","0.129517","12.1277","-18.2098","-42.8635","about"
"-2.27571","-3.41183","11.8094","-0.149612","0.874268","1.20592","21.1044","-15.0879","-41.8381","about"
"-2.30261","-1.48871","5.88676","0.325867","-0.60051","1.0314","19.4504","-22.1848","-38.8657","about"
"-1.85085","-0.958359","10.1313","0.198074","-2.16237","0.0988007","2.92511","-25.5981","-39.2364","about"
"1.40517","-1.30286","8.28444","-0.0965729","-0.113525","0.0113831","-21.4737","10.1059","-38.1699","cop"
"-1.62796","0.159897","15.9644","-0.0151062","-0.0573425","0.0404816","-22.1283","10.5377","-38.2736","cop"
"-0.604584","0.013443","13.6417","1.03535","0.00669861","0.504456","-22.1329","7.61108","-39.0625","cop"
"3.49875","-1.67615","7.25192","3.31508","0.0478516","2.88571","-15.9897","-8.26721","-42.2745","cop"
"8.00793","-4.56775","0.634964","4.58453","-0.465042","1.99539","-20.9198","-31.8039","-28.0472","cop"
"11.6133","7.31903","3.83931","2.88335","0.739914","0.676895","-25.8591","-44.6106","-5.58014","cop"
"5.73581","3.90442","4.8862","-0.963226","-0.553696","0.123734","-28.5156","-42.4988","-6.51245","cop"
"9.32916","1.29652","-4.57252","1.4283","0.692902","0.0749359","-28.0655","-43.7225","-2.09961","cop"
"4.43816","-4.08383","4.50404","-2.5217","0.281281","-1.07042","-25.1694","-42.6743","-10.5789","cop"
